2022-10-16 16:34:51,050 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:34:51,051 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:34:51,675 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/model-best.h5
2022-10-16 16:34:51,676 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/wandb-summary.json
2022-10-16 16:34:51,842 DEBUG   SenderThread:67499 [sender.py:send():303] send: stats
2022-10-16 16:34:51,905 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-16 16:34:51,905 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: log_artifact
2022-10-16 16:34:52,645 INFO    Thread-187:67499 [upload_job.py:push():98] Skipped uploading /Users/srivatsan/.cache/wandb/artifacts/obj/md5/74/a78821f8ad43334b9a18d11fc4c915
2022-10-16 16:34:52,681 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:52,894 INFO    Thread-190:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/c8/1911ec1aada31620477dadb86bbf4c
2022-10-16 16:34:53,139 INFO    Thread-188:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/fd/53c2a851cc778875d467d292285063
2022-10-16 16:34:53,562 INFO    Thread-189:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/3c/ff0842257a4fe033cad78580a60e6a
2022-10-16 16:34:53,686 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:54,326 INFO    SenderThread:67499 [sender.py:send_request_log_artifact():1222] logged artifact model-Plain_CNN_Model_with_batch_normalisation - {'id': 'QXJ0aWZhY3Q6MjMxODA4MTgw', 'digest': '102f1371345472761841526842073839', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMxNzM4ODA4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjMxODA4MDE4', 'versionIndex': 0}}, 'version': 'latest'}
2022-10-16 16:34:54,692 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:54,692 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/config.yaml
2022-10-16 16:34:56,702 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:58,713 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:59,290 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: stop_status
2022-10-16 16:34:59,290 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: stop_status
2022-10-16 16:35:00,677 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:00,678 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:35:00,678 DEBUG   SenderThread:67499 [sender.py:send():303] send: history
2022-10-16 16:35:00,679 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:35:00,679 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
